match_id,index,id,period,minute,second,location_x,location_y,team_id,team_name,player_id,player_name,end_location_x,end_location_y,end_location_z,key_pass_id,outcome_id,outcome_name
7580,720,58b338af-ba6f-4ee0-8be6-253acaf3ae32,1,20,33,102.0,33.0,771,France,20004,Paul Pogba,120.0,44.4,3.8,,98,Off T
7580,750,cb0b2864-4f19-40da-a279-9c10aa302b96,1,21,21,96.0,27.0,779,Argentina,5504,Éver Maximiliano David Banega,102.0,30.0,,,96,Blocked
7580,1622,7d9d2e2e-3b9e-4d96-999b-44032b4dc811,1,40,43,90.0,38.0,779,Argentina,2995,Ángel Fabián Di María Hernández,120.0,44.0,1.7000000000000002,422aacb4-6f58-41d9-bd11-e9142797e90b,97,Goal
7580,1952,3e179f78-79b7-4a3b-a990-4271c352491c,2,47,35,104.0,56.0,779,Argentina,5503,Lionel Andrés Messi Cuccittini,112.0,45.0,,,96,Blocked
7580,1955,8f6ef168-dd3f-40df-b17c-fda5d8d07721,2,47,35,111.0,42.0,779,Argentina,5742,Gabriel Iván Mercado,119.0,43.4,0.4,,97,Goal
7580,2146,f4f30d75-7dcb-4609-afcd-616dd508b339,2,55,12,116.0,45.0,771,France,5487,Antoine Griezmann,120.0,46.3,0.1,,98,Off T
7580,2205,362a3f34-ac16-4288-bbf3-61bab3aa8664,2,56,48,100.0,56.0,771,France,5476,Benjamin Pavard,120.0,36.2,2.0,5f59a9c3-b3b5-4621-a7b8-60b7ae681e93,97,Goal
7580,2415,aa37018a-e59a-47cf-8ab8-e40e406078e4,2,63,6,108.0,35.0,771,France,4375,Blaise Matuidi,112.0,37.0,,85abad1a-9ec1-4189-9f10-3c0480cbf0f5,96,Blocked
7580,2423,13e21be0-2137-4844-8920-6e32fa5462fe,2,63,8,112.0,30.0,771,France,3009,Kylian Mbappé Lottin,120.0,39.5,0.9,,97,Goal
7580,2460,05139696-24d9-491e-9c71-44fbadd72154,2,65,57,95.0,24.0,779,Argentina,5503,Lionel Andrés Messi Cuccittini,104.0,27.0,,,96,Blocked
7580,2464,f0b4f95b-a461-4fd0-b7bf-6053cbc73eba,2,65,58,96.0,22.0,779,Argentina,5503,Lionel Andrés Messi Cuccittini,108.0,34.0,,,96,Blocked
7580,2545,09830109-1299-42e3-b073-f19ed9e3460a,2,67,49,107.0,51.0,771,France,3009,Kylian Mbappé Lottin,120.0,36.2,0.2,9c464eb0-e042-40ab-8b2d-3c2c348f0df0,97,Goal
7580,2604,001bbff8-5927-44ba-9a78-1cca93f009b6,2,69,56,108.0,27.0,771,France,3604,Olivier Giroud,119.0,35.4,0.7000000000000001,17a6d628-0c5f-4d0a-ae0a-25f54032073d,98,Off T
7580,2698,251c7d2a-6471-47ba-b503-2846af207686,2,72,39,114.0,36.0,779,Argentina,3090,Nicolás Hernán Otamendi,114.0,36.0,,860baa1d-174b-45f6-9bbb-6cd26f9fd663,101,Wayward
7580,3249,e1362493-cd6a-404f-aa7d-a81b9f639131,2,84,18,107.0,49.0,779,Argentina,5503,Lionel Andrés Messi Cuccittini,119.0,41.1,0.2,23780262-c828-4bf3-821c-43bddf2514c5,100,Saved
7580,3325,52125739-df5b-4830-a25b-9f770ee55991,2,85,27,106.0,48.0,779,Argentina,3237,Sergio Leonel Agüero del Castillo,108.0,49.0,,54af5187-9c14-4c4e-b957-50ed3a25b7c6,96,Blocked
7580,3423,bf593edf-41ae-44df-999d-3eea6cff7c70,2,89,3,114.0,55.0,779,Argentina,2995,Ángel Fabián Di María Hernández,116.0,49.0,,a2392803-e49d-4976-87a4-af99fff46ce8,96,Blocked
7580,3501,1d4d71f6-da21-4c28-b410-12539d86d8bb,2,92,2,112.0,37.0,779,Argentina,3237,Sergio Leonel Agüero del Castillo,119.0,36.4,0.9,2e0d1329-b226-4b68-9ca9-6db7b026b8ce,97,Goal
7580,3546,9c546727-8463-4e60-93bf-c90989df2d33,2,94,54,113.0,38.0,779,Argentina,2995,Ángel Fabián Di María Hernández,118.0,65.0,,14e53068-d539-4d9c-90a3-ba657d434b10,101,Wayward
7545,246,642d964e-e923-4d3b-b1ea-29a70c763539,1,4,7,109.0,27.0,785,Croatia,5474,Ivan Perišić,118.0,40.1,0.2,12e861ec-cfca-46c1-810b-bf61a985c96d,100,Saved
7545,524,df181a5e-571f-43d9-87b4-a780fc35b3a7,1,12,29,104.0,41.0,779,Argentina,5499,Maximiliano Eduardo Meza,110.0,41.0,,c35e085a-fde6-4183-a1bb-858b44845fd4,96,Blocked
7545,801,67a75247-23ad-48bf-8cbc-284cb1e254ce,1,20,35,87.0,35.0,785,Croatia,5469,Marcelo Brozović,101.0,37.0,,afc763f6-45dd-4b90-be81-8965c77f3bdf,96,Blocked
7545,1115,2844085d-ff13-4277-8511-e001545d8074,1,29,13,106.0,33.0,779,Argentina,5741,Enzo Nicolás Pérez,120.0,35.4,0.2,,98,Off T
7545,1223,ecf8e7dc-93a7-47df-baf3-016a35ec80ac,1,32,1,115.0,34.0,785,Croatia,5472,Mario Mandžukić,120.0,34.2,0.8,d97581d4-0c6f-412e-b5fb-85a666e531a6,98,Off T
